72
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,1.5,-4.9,31.0,1.0,small sphere 035
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,3.5,-4.9,31.0,1.0,small sphere 036
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,5.5,-4.9,31.0,1.0,small sphere 037
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,-5.5,-4.9,28.0,1.0,small sphere 041
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,-3.5,-4.9,28.0,1.0,small sphere 042
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,-1.5,-4.9,28.0,1.0,small sphere 043
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,0.5,-4.9,28.0,1.0,small sphere 044
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,2.5,-4.9,28.0,1.0,small sphere 045
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,4.5,-4.9,28.0,1.0,small sphere 046
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,6.5,-4.9,28.0,1.0,small sphere 047
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,-6.5,-4.9,25.0,1.0,small sphere 051
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,-4.5,-4.9,25.0,1.0,small sphere 052
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,-2.5,-4.9,25.0,1.0,small sphere 053
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,-0.5,-4.9,25.0,1.0,small sphere 054
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,1.5,-4.9,25.0,1.0,small sphere 055
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,3.5,-4.9,25.0,1.0,small sphere 056
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,5.5,-4.9,25.0,1.0,small sphere 057
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,-5.5,-4.9,22.0,1.0,small sphere 061
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,-3.5,-4.9,22.0,1.0,small sphere 062
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,-1.5,-4.9,22.0,1.0,small sphere 063
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,0.5,-4.9,22.0,1.0,small sphere 064
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,2.5,-4.9,22.0,1.0,small sphere 065
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,4.5,-4.9,22.0,1.0,small sphere 066
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,6.5,-4.9,22.0,1.0,small sphere 067
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,-6.5,-4.9,19.0,1.0,small sphere 071
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,-4.5,-4.9,19.0,1.0,small sphere 072
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,-2.5,-4.9,19.0,1.0,small sphere 073
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,-0.5,-4.9,19.0,1.0,small sphere 074
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,1.5,-4.9,19.0,1.0,small sphere 075
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,3.5,-4.9,19.0,1.0,small sphere 076
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,5.5,-4.9,19.0,1.0,small sphere 077
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,-6.5,-3.6,23.5,1.0,small sphere 151
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,-4.5,-3.6,23.5,1.0,small sphere 152
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,-2.5,-3.6,23.5,1.0,small sphere 153
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,-0.5,-3.6,23.5,1.0,small sphere 154
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,1.5,-3.6,23.5,1.0,small sphere 155
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,3.5,-3.6,23.5,1.0,small sphere 156
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,5.5,-3.6,23.5,1.0,small sphere 157
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,-5.5,-3.6,20.5,1.0,small sphere 161
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,-3.5,-3.6,20.5,1.0,small sphere 162
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,-1.5,-3.6,20.5,1.0,small sphere 163
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,0.5,-3.6,20.5,1.0,small sphere 164
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,2.5,-3.6,20.5,1.0,small sphere 165
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,4.5,-3.6,20.5,1.0,small sphere 166
1,0.07,0.17,0.07,0.3,1.0,1.2,0.2,0.8,0,6.5,-3.6,20.5,1.0,small sphere 167
